GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
PCED1B-AS1,1,5.0e-08,274.69084644,False,Wald Ratio,-0.001327436531971673,0.0019787277325518174,-0.005205742887773235,0.0025508698238298887,0.5023138270321725,0.0,1.0,rs215379,0.8412908527332505
ANK3,3,5.0e-08,731.9102003666668,False,IVW,-0.0006095388982431254,0.0009091410547493004,-0.002391455365551754,0.0011723775690655035,0.5025672702345771,0.9451676886099174,0.6233894442715817,rs10994459,0.8415007181836369
DYNC1LI1,1,5.0e-08,4260.668966439999,False,Wald Ratio,-0.0003336288450474861,0.0004976202542669813,-0.0013089645434107694,0.0006417068533157973,0.5025718081129062,0.0,1.0,rs9852881,0.8415007181836369
RP11-535M15.1,2,5.0e-08,237.79819405000003,False,IVW,-0.0005190479966187952,0.0007743781669612527,-0.0020368292038628506,0.00099873321062526,0.5026811257881354,0.02872618439056748,0.8654128052148403,rs10978594,0.8415007181836369
NDUFA8,1,5.0e-08,376.63553041,False,Wald Ratio,0.0016450991386242752,0.0024544659435534466,-0.0031656541107404805,0.00645585238798903,0.5027001644284799,0.0,1.0,rs77945901,0.8415007181836369
TTC7A,1,5.0e-08,78.04132280999998,False,Wald Ratio,-0.003464963736249913,0.005170294769128136,-0.013598741483741059,0.006668814011241232,0.5027509925431137,0.0,1.0,rs17480779,0.8415007181836369
PICALM,3,5.0e-08,159.65288017666666,False,IVW,-0.0021541779144158106,0.0026581338866989088,-0.007364120332345672,0.0030557645035140506,0.5028033241398091,3.488923070221256,0.17473905448469074,rs7131120,0.8415007181836369
HRH4,1,5.0e-08,33.82120336,False,Wald Ratio,-0.005088124739127927,0.007593356683051176,-0.019971103837908233,0.009794854359652378,0.5028094553332527,0.0,1.0,rs673819,0.8415007181836369
ANKRD40,1,5.0e-08,190.29926601,False,Wald Ratio,0.0020724168091498154,0.003093061609229132,-0.003989983944939283,0.008134817563238913,0.5028442844755254,0.0,1.0,rs9889919,0.8415007181836369
KCNN4,2,5.0e-08,3500.81073585,False,IVW,0.0003791781398007674,0.000566086101403249,-0.0007303506189496007,0.0014887068985511356,0.5029698987838214,0.011794911760348258,0.9135162850897232,rs8104447,0.8416261669881144
SLC22A14,1,5.0e-08,47.22713284,False,Wald Ratio,-0.0038229003656858993,0.005709282349409598,-0.01501309377052871,0.0073672930391569125,0.5031167337368154,0.0,1.0,rs2011,0.8417762144770556
RP11-258F1.1,1,1.0e-05 (relaxed),23.004493689999997,False,Wald Ratio,0.002303935005970201,0.003441351340496542,-0.004441113621403021,0.009048983633343423,0.5031857932985822,0.0,1.0,rs17436616,0.8417762144770556
CTSG,3,5.0e-08,859.1819757666667,False,IVW,-0.0006041494050762182,0.0009025412048775985,-0.0023731301666363113,0.0011648313564838748,0.5032486028922887,1.0754578181061107,0.5840732306578931,rs71405867,0.8417762144770556
SNRNP200,1,1.0e-05 (relaxed),21.490641639999996,False,Wald Ratio,0.005940261983993783,0.008874463972055229,-0.011453687401234465,0.02333421136922203,0.5032622120013885,0.0,1.0,rs1081717,0.8417762144770556
RP11-118B22.4,2,5.0e-08,484.3771363249999,False,IVW,0.00042444909216185175,0.0006342173935333143,-0.0008186169991634442,0.0016675151834871478,0.503336919525923,2.4339349821968138e-06,0.9987552149273051,rs11048494,0.8418164322941859
FCER1A,1,5.0e-08,732.4384449600001,False,Wald Ratio,-0.0011801510900977742,0.0017636702402016736,-0.004636944760893054,0.002276642580697506,0.503402998629769,0.0,1.0,rs6703348,0.8418422126844043
KHSRP,1,5.0e-08,50.849734809999994,False,Wald Ratio,-0.004092016651363509,0.006118947976339605,-0.016085154684989132,0.007901121382262117,0.5036580745938797,0.0,1.0,rs8107767,0.842184016046282
RPS6KA2,2,5.0e-08,922.583762125,False,IVW,-0.001473182667691188,0.0014906543289011876,-0.004394865152337515,0.00144849981695514,0.5037527961751063,2.0552346099761123,0.15168388915694364,rs436707,0.8422576435143456
RP11-446H18.3,1,5.0e-08,54.28300329,False,Wald Ratio,-0.0016574551546378576,0.002480467369354587,-0.006519171198572848,0.003204260889297133,0.5040041707375817,0.0,1.0,rs9847558,0.8424993409410797
PAPD5,1,5.0e-08,583.33842576,False,Wald Ratio,-0.0012208386318787118,0.0018273070137343182,-0.004802360378797976,0.002360683115040552,0.504064586573191,0.0,1.0,rs4595801,0.8424993409410797
ADCY7,1,5.0e-08,3040.971025000001,False,Wald Ratio,-0.0005546918553448952,0.0008302426637443822,-0.0021819674762838842,0.001072583765594094,0.504064586573191,0.0,1.0,rs4595801,0.8424993409410797
FOLR3,3,5.0e-08,4100.82369632,False,IVW,0.00044255529527969666,0.0005480048675522749,-0.0006315342451227622,0.0015166448356821554,0.5041140788129428,2.897958813522291,0.23480981115087785,rs146694036,0.8424993409410797
IGHV3-23,1,5.0e-08,51.52942656,False,Wald Ratio,0.0015324538119822807,0.00229418552012494,-0.0029641498074626012,0.006029057431427162,0.5041508754800887,0.0,1.0,rs17657882,0.8424993409410797
LSM11,1,5.0e-08,57.36547599999999,False,Wald Ratio,-0.003855887259126276,0.005774426285618374,-0.01517376277893829,0.007461988260685736,0.5042916280703498,0.0,1.0,rs2900724,0.8425502175228623
TSSK6,2,5.0e-08,164.24940425,False,IVW,0.002693161423195649,0.0027299902919049913,-0.0026576195489381336,0.00804394239532943,0.5043232472234456,1.401836826675091,0.23641626798181903,rs77254326,0.8425502175228623
CPNE7,2,5.0e-08,131.6417545,False,IVW,-0.008805576734835785,0.00892627852115326,-0.026301082636296175,0.008689929166624605,0.5043334414710152,11.145936456747318,0.0008421594828373902,rs602001,0.8425502175228623
NBPF10,1,5.0e-08,32.069569,False,Wald Ratio,0.0023687975994368038,0.003549344695741487,-0.004587918004216511,0.009325513203090118,0.5045229720671898,0.0,1.0,rs6670984,0.8426546019775853
SPACA3,1,5.0e-08,363.45897315999997,False,Wald Ratio,0.00144737587217408,0.0021687951940414112,-0.0028034627081470857,0.005698214452495246,0.5045396445004708,0.0,1.0,rs76496483,0.8426546019775853
TREM1,1,5.0e-08,2622.6279745599995,False,Wald Ratio,-0.0006583081946819505,0.0009864941917366288,-0.002591836810485743,0.001275220421121842,0.504567177379676,0.0,1.0,rs2627567,0.8426546019775853
CCDC154,1,5.0e-08,457.9043616900001,False,Wald Ratio,-0.0011922271986528656,0.0017868761454011004,-0.004694504443639022,0.002310050046333291,0.5046360151928149,0.0,1.0,rs36105643,0.8426546019775853
TAPBPL,1,5.0e-08,7730.875965159999,False,Wald Ratio,0.00036363835962268813,0.0005450280453084936,-0.0007046166091819594,0.0014318933284273355,0.5046494911097106,0.0,1.0,rs758739,0.8426546019775853
B3GNT2,3,5.0e-08,914.0514631266665,False,IVW,0.0018148996209861599,0.0022512094227611864,-0.002597470847625765,0.006227270089598085,0.5047566275996074,13.155130491884854,0.0013912324834827183,rs11888817,0.8427488066916274
RP3-523C21.1,1,5.0e-08,64.08482809,False,Wald Ratio,-0.0018022928487009858,0.0027027379917873924,-0.007099659312604275,0.0034950736152023036,0.5048745649450075,0.0,1.0,rs1807982,0.8428610239250723
ARIH2,3,5.0e-08,215.7112878,False,IVW,0.002767970550057281,0.0034381989540223207,-0.003970899399826467,0.00950684049994103,0.5052783030018937,8.099573709046838,0.017426088535625217,rs7647093,0.8434502996463197
SPAG5,1,1.0e-05 (relaxed),24.517352250000002,False,Wald Ratio,-0.005433828321537429,0.008157385304215113,-0.02142230351779905,0.01055464687472419,0.5053319869342168,0.0,1.0,rs12601110,0.8434551777899493
RECQL5,1,5.0e-08,220.21669609000003,False,Wald Ratio,-0.0019837532165301727,0.0029787744798280683,-0.007822151196993187,0.0038546447639328414,0.5054348302552492,0.0,1.0,rs79225822,0.8434595767052169
AL133216.1,2,5.0e-08,65.79799718500001,False,IVW,0.00104881504449179,0.001575145698213151,-0.002038470524005986,0.0041361006129895656,0.505505244673687,0.00014181271317542123,0.9904986048567702,rs12257209,0.8434595767052169
RP3-475N16.1,1,5.0e-08,154.92034089,False,Wald Ratio,-0.0009992188421842152,0.001500764733900711,-0.003940717720629609,0.0019422800362611783,0.505534820610603,0.0,1.0,rs56106855,0.8434595767052169
LINC00476,2,5.0e-08,1151.96207081,False,IVW,-0.0011918853124328502,0.001212976908312505,-0.00356932005272536,0.0011855494278596597,0.5055832648506016,5.448454511188237,0.019585645749933045,rs78124555,0.8434595767052169
RAB8A,1,5.0e-08,2081.80487824,False,Wald Ratio,-0.0006282290309145306,0.0009437050334356973,-0.0024778908964484974,0.0012214328346194362,0.5055997639518295,0.0,1.0,rs2241399,0.8434595767052169
AC006483.5,1,1.0e-05 (relaxed),20.36355876,False,Wald Ratio,-0.002367746973623198,0.003557507124181374,-0.00934046093701869,0.004604966989772295,0.5056901284533817,0.0,1.0,rs852537,0.8434595767052169
RP1-90J20.7,1,5.0e-08,1448.8909344900003,False,Wald Ratio,0.0006787789001834793,0.0010199429356351757,-0.0013203092536614649,0.0026778670540284237,0.5057264327335349,0.0,1.0,rs4959219,0.8434595767052169
GOLM1,2,5.0e-08,892.163456725,False,IVW,0.0014548152453787145,0.0014812923071208758,-0.001448517676578202,0.004358148167335631,0.5057407175441788,2.2142450139967202,0.13674194250967198,rs11141236,0.8434595767052169
AC062017.1,1,5.0e-08,753.4750502500002,False,Wald Ratio,0.0009415921977813378,0.0014157115632524113,-0.001833202466193388,0.003716386861756064,0.5059854336933447,0.0,1.0,rs1709851,0.8437830154805916
SUGP1,1,5.0e-08,40.985604,False,Wald Ratio,0.0037636009800519556,0.005661133564206767,-0.0073322208057933075,0.014859422765897218,0.5061694522686351,0.0,1.0,rs2905433,0.8440051800196327
SERBP1P3,2,5.0e-08,950.5371668649999,False,IVW,0.0018301908794555787,0.0018672433058023487,-0.0018296059999170246,0.005489987758828182,0.5063794286769849,18.76976994764356,1.4748645934758997e-05,rs4687701,0.8441869326682301
NXPE3,2,5.0e-08,1118.45416789,False,IVW,0.0005563032911068102,0.0008371948897492616,-0.0010845986928017426,0.0021972052750153627,0.5063800648714643,0.8633314628284,0.35280808169610667,rs3796278,0.8441869326682301
RP11-259G18.1,3,5.0e-08,1216.87694802,False,IVW,0.000198896830038717,0.0002994851678198924,-0.0003880940988882722,0.0007858877589657061,0.5066076544765075,0.4826397238510915,0.7855903057686462,rs112073200,0.8443906056861736
LAIR1,1,5.0e-08,426.18299364000006,False,Wald Ratio,0.0010615454304220163,0.0015986069218796005,-0.0020717241364620006,0.004194814997306033,0.5066621118829802,0.0,1.0,rs56092919,0.8443906056861736
DOCK3,3,5.0e-08,80.00381685666667,False,IVW,0.0017084134973052066,0.0025731104514128017,-0.003334882987463885,0.006751709982074298,0.5067231058779147,0.27279161202850183,0.8724972244870772,rs751851,0.8443906056861736
ADH5,1,5.0e-08,458.55511321000006,False,Wald Ratio,-0.0013615500180909864,0.0020508347147495483,-0.005381186059000101,0.002658086022818128,0.5067540506765238,0.0,1.0,rs7683704,0.8443906056861736
POLDIP3,1,5.0e-08,244.39068899999998,False,Wald Ratio,0.0017682062896191798,0.0026638663382824897,-0.0034529717334145,0.00698938431265286,0.5068347105729325,0.0,1.0,rs1043606,0.8443906056861736
SCUBE1,1,1.0e-05 (relaxed),26.600837760000005,False,Wald Ratio,0.005423196287062218,0.008171906811365717,-0.010593741063214588,0.021440133637339022,0.5069213723633794,0.0,1.0,rs139039,0.8443906056861736
GRM2,2,5.0e-08,690.2060023300002,False,IVW,0.0007798456829503856,0.0011751420336819824,-0.0015234327030662998,0.0030831240689670712,0.5069346829463708,0.15945451335147398,0.689659230244599,rs1055429,0.8443906056861736
RPL3,1,5.0e-08,170.36253529,False,Wald Ratio,-0.0016120037459365756,0.0024292685271734157,-0.00637337005919647,0.0031493625673233196,0.5069618661991828,0.0,1.0,rs6509,0.8443906056861736
AP001625.6,1,5.0e-08,401.70982329000014,False,Wald Ratio,0.0005490556470116941,0.0008275335111435246,-0.001072910034829614,0.0021710213288530025,0.5070203117033465,0.0,1.0,rs12483424,0.8443906056861736
MED25,1,5.0e-08,76.93921225,False,Wald Ratio,0.00226168436957978,0.003408818348557321,-0.00441959959359257,0.00894296833275213,0.5070228892305371,0.0,1.0,rs1290650,0.8443906056861736
ABI3,1,5.0e-08,69.44555555999999,False,Wald Ratio,0.003624887646114653,0.005463936149143463,-0.0070844272062065335,0.01433420249843584,0.5070612339634473,0.0,1.0,rs66534734,0.8443906056861736
ADCY6,1,5.0e-08,50.47818304,False,Wald Ratio,0.003920052966593688,0.0059129375936651,-0.007669304716989908,0.015509410650177285,0.5073548880456951,0.0,1.0,rs12317021,0.8447934555854953
ANKRD46,1,5.0e-08,93.3156,False,Wald Ratio,0.002984558600924303,0.004502678235593591,-0.005840690740839136,0.011809807942687742,0.5074325545048715,0.0,1.0,rs2507768,0.8447934555854953
PDCL3P4,2,5.0e-08,101.00128782499999,False,IVW,-0.004484229662143204,0.0045905119550153145,-0.01348163309397322,0.004513173769686811,0.5074556740610754,3.0375020290547363,0.08136102752477947,rs4289325,0.8447934555854953
STOML1,3,5.0e-08,399.1397227466668,False,IVW,-0.006212750125081351,0.0077657478491859324,-0.021433615909485778,0.009008115659323076,0.5076249193430422,74.23082429445037,1.1102230246251565e-16,rs4886820,0.8449767161515469
NCEH1,2,5.0e-08,248.33719037,False,IVW,-0.0014796805323227938,0.002233567548944679,-0.005857472928254365,0.0028981118636087766,0.5076674625265343,0.43973070559486316,0.5072524609353202,rs73173358,0.8449767161515469
RP4-575N6.4,1,5.0e-08,163.75809023999997,False,Wald Ratio,0.0009832743894909338,0.001484897964754668,-0.0019271256214282155,0.0038936744004100833,0.5078538612672889,0.0,1.0,rs59317557,0.845202299561025
CTB-89H12.4,1,5.0e-08,126.93176896000001,False,Wald Ratio,0.002254426590469892,0.003405370691920311,-0.0044200999656939174,0.008928953146633702,0.5079578235988818,0.0,1.0,rs10058728,0.8452583407025759
SET,1,1.0e-05 (relaxed),25.00400016,False,Wald Ratio,-0.005833398324031435,0.00881215491502621,-0.02310522195748281,0.011438425309419938,0.5079892748107802,0.0,1.0,rs3750321,0.8452583407025759
AL137145.1,1,5.0e-08,372.69846915999995,False,Wald Ratio,0.0012950394428737923,0.001957334782115289,-0.002541336730072174,0.005131415615819758,0.5082057460727247,0.0,1.0,rs12764305,0.8453765520964143
PARP2,1,5.0e-08,897.7693838399998,False,Wald Ratio,-0.0009629825246285831,0.0014556280246798851,-0.003816013453001158,0.0018900484037439919,0.5082544615903235,0.0,1.0,rs3093897,0.8453765520964143
LARS2,1,5.0e-08,1350.15093136,False,Wald Ratio,0.0008008868698109933,0.001210657902798626,-0.0015720026196743135,0.0031737763592963003,0.5082722981076804,0.0,1.0,rs11549809,0.8453765520964143
CLIP2,1,5.0e-08,167.51089476,False,Wald Ratio,0.0022408999127680753,0.00338771339753762,-0.00439901834640566,0.00888081817194181,0.5083054345800815,0.0,1.0,rs3135698,0.8453765520964143
RP11-535M15.2,1,5.0e-08,192.69881856,False,Wald Ratio,-0.001519800428406388,0.0022976308723829156,-0.006023156938276902,0.0029835560814641267,0.5083147046217666,0.0,1.0,rs10739226,0.8453765520964143
NAIF1,1,1.0e-05 (relaxed),25.276761759999996,False,Wald Ratio,0.0063600704423241545,0.009616361610116139,-0.012487998313503477,0.025208139198151788,0.5083685686495498,0.0,1.0,rs67001329,0.8453815188831987
NOTCH3,1,1.0e-05 (relaxed),20.91690225,False,Wald Ratio,0.006713426660725015,0.010154057824346587,-0.013188526674994296,0.026615379996444324,0.5085116181815599,0.0,1.0,rs1615770,0.8455347791158611
ZNF574,1,5.0e-08,67.73948415999999,False,Wald Ratio,0.003816661818362947,0.0057753323918153954,-0.007502989669595228,0.015136313306321123,0.5087048039540092,0.0,1.0,rs4803520,0.8456951732700596
SNORA42,1,5.0e-08,347.49806569000003,False,Wald Ratio,0.0005568408877673628,0.0008426158339423113,-0.0010946861467595673,0.0022083679222942927,0.5087098734252675,0.0,1.0,rs3779107,0.8456951732700596
AL049757.3,1,5.0e-08,50.03015824,False,Wald Ratio,0.0034348798684205985,0.005201205733342503,-0.0067594833689307065,0.013629243105771904,0.5089967278725023,0.0,1.0,rs9611968,0.8459101392390185
SLC5A2,1,5.0e-08,37.35287689,False,Wald Ratio,0.004665561775340196,0.007065512229425697,-0.00918284219433417,0.01851396574501456,0.5090428010329946,0.0,1.0,rs6565236,0.8459101392390185
PMS2P3,2,5.0e-08,1661.488960765,False,IVW,-0.00044639454214796543,0.0004592607612704741,-0.0013465456342380945,0.0004537565499421638,0.5090435494402521,1.1869110312549969,0.2759535245289746,rs809439,0.8459101392390185
ALDH1B1,1,5.0e-08,120.81746889,False,Wald Ratio,0.0025782549488947777,0.0039049139827248124,-0.005075376457245855,0.01023188635503541,0.5090875789889602,0.0,1.0,rs77054814,0.8459101392390185
CD3G,1,5.0e-08,77.85062289,False,Wald Ratio,0.0021814973284840903,0.003304627593695821,-0.004295572755159719,0.008658567412127898,0.5091677840643498,0.0,1.0,rs67859744,0.8459101392390185
LRRC37A2,3,5.0e-08,1659.2787264199999,False,IVW,0.000216532235285434,0.0003280936844151507,-0.0004265313861682614,0.0008595958567391294,0.5092725994466922,0.20497805648011896,0.9025880526780384,rs17762912,0.8459101392390185
hsa-mir-940,1,5.0e-08,215.03582881,False,Wald Ratio,0.001174127567348233,0.001779368221311841,-0.002313434146422975,0.004661689281119441,0.5093459646725864,0.0,1.0,rs12386039,0.8459101392390185
RP4-613B23.1,2,5.0e-08,129.76464308,False,IVW,-0.000764393786073269,0.0011584854618235238,-0.0030350252912473754,0.0015062377191008376,0.5093682897751468,0.5947783587841441,0.44057728286655284,rs13100261,0.8459101392390185
EPB41L3,1,5.0e-08,1581.6926702499998,False,Wald Ratio,-0.0007547398732373168,0.001143875716625074,-0.002996736277822462,0.0014872565313478285,0.5093761935341106,0.0,1.0,rs7243789,0.8459101392390185
RP11-13J8.1,1,1.0e-05 (relaxed),25.684623999999996,False,Wald Ratio,-0.001921308620912953,0.0029120355880445886,-0.007628898373480347,0.0037862811316544407,0.5093937455985598,0.0,1.0,rs111976464,0.8459101392390185
ZNF366,1,1.0e-05 (relaxed),26.70615684,False,Wald Ratio,0.005655196331797741,0.008571420708866576,-0.011144788257580751,0.02245518092117623,0.509399184715071,0.0,1.0,rs1561398,0.8459101392390185
CTC-559E9.5,2,5.0e-08,270.40867779999996,False,IVW,0.000549860528827255,0.000833948346743855,-0.0010846782307907007,0.002184399288445211,0.5096735926719749,0.5604342467021475,0.45408533088544534,rs12052168,0.8462812447124548
BST1,2,5.0e-08,2121.759122125,False,IVW,0.00047389215871957975,0.0007190164721022014,-0.000935380126600735,0.0018831644440398944,0.5098419132211649,0.317638380337768,0.5730303602970834,rs34559912,0.8462837955380464
NFIL3,1,5.0e-08,164.91439561,False,Wald Ratio,-0.002241513397879571,0.003401012303696288,-0.008907497513124295,0.004424470717365153,0.5098492673805957,0.0,1.0,rs968821,0.8462837955380464
TUSC3,1,5.0e-08,164.88100836,False,Wald Ratio,0.002337243328148551,0.0035465266227262334,-0.004613948852394866,0.009288435508691968,0.5098808700829773,0.0,1.0,rs17121672,0.8462837955380464
SRGN,2,5.0e-08,527.9746389850002,False,IVW,0.0009427175138991279,0.0014306074508588027,-0.0018612730897841253,0.003746708117582381,0.5099194673718859,0.6335030641130341,0.4260732710323939,rs10998535,0.8462837955380464
E2F7,1,1.0e-05 (relaxed),19.923724959999998,False,Wald Ratio,-0.006361384733890995,0.00965417198601519,-0.025283561826480765,0.012560792358698777,0.5099433020387667,0.0,1.0,rs310861,0.8462837955380464
STX1A,1,5.0e-08,188.84531241000002,False,Wald Ratio,-0.001430693332367755,0.0021715668920337127,-0.005686964440753832,0.0028255777760183218,0.5100049650181695,0.0,1.0,rs10232729,0.8462837955380464
